,listing_id,name,description,picture_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
0,3860396.0,VILLA ALMA  rosa,"La stanza è nuova ma voluto ricreare l'ambiente d' una vecchia case di campagna, spaziosa, luminosa ma ricca di comfort. L'entrata è indipente e l'esterno è attrezzato con tavoli, sedie e barbeque. Parcheggio privato, deposito bike e lavanderia e piccolo bar con Wi-Fi area.",https://a0.muscache.com/pictures/64764098/60408c52_original.jpg,2014-08-06,within an hour,100%,100%,f,3.0,3.0,"['email', 'phone']",t,45.86756,10.80818,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Washer"", ""BBQ grill"", ""Free parking on premises"", ""Heating"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Private garden or backyard"", ""Refrigerator"", ""Hangers""]",$92.00,1,25,t,29,59,89,364,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f
1,49318079.0,Ferrata Madonna delle Acque,"Panorama mozzafiato! TV satellitare con SKY Q ,WI FI ,20 minuti a piedi dalla ferrata Madonna delle Acque del rio Ruzza , poco più di un'ora di passeggiata nel bosco per fare il bagno nel lago di Tenno. Punto di partenza per diversi anelli trekking e mtb. Nel giardino è possibile piantare una tenda, fermo restando il numero degli ospiti. Guest access Per trovare la casa, una volta arrivati in piazza a Ballino, seguire le indicazioni per la cascata. La prima casa che trovate dopo il cimitero, circa 500 metri, siete arrivati. Other things to note Se mi volete contattare telefonicamente, mandatemi un SMS. Dopo le 18.00 verrete ricontattati da me, Grazie",https://a0.muscache.com/pictures/miso/Hosting-49318079/original/124ef195-24f0-4ff7-9701-c77c81146bc7.jpeg,2021-04-20,within a day,100%,89%,f,1.0,1.0,"['email', 'phone']",t,45.96582,10.81096,Entire villa,Entire home/apt,8,2 baths,3.0,4.0,"[""Wifi"", ""Body soap"", ""Whirlpool stainless steel gas stove"", ""Baking sheet"", ""Hair dryer"", ""Ping pong table"", ""Whirlpool oven"", ""Iron"", ""Freezer"", ""Toaster"", ""Clothing storage: closet"", ""Free parking on premises"", ""Shampoo"", ""Washer"", ""Bed linens"", ""Coffee maker"", ""Barbecue utensils"", ""TV"", ""Cooking basics"", ""Dishwasher"", ""Bidet"", ""Hot water"", ""Board games"", ""Wine glasses"", ""Whirlpool refrigerator"", ""Essentials"", ""BBQ grill"", ""Private fenced garden or backyard"", ""Dishes and silverware"", ""Kitchen"", ""Central heating""]",$200.00,7,14,t,27,57,87,355,7,5,0,4.86,4.86,4.71,5.0,4.86,5.0,4.43,t
2,41016422.0,Casa Serena Appartamento Latemar,"The apartment “Appartamento Latemar” is located in Moena and boasts a view of the lake and the mountains. The beautiful property consists of a living room with a sofa bed, a well-equipped kitchen with a dishwasher, 2 bedrooms as well as one bathroom and can therefore accommodate 4 people. Additional amenities include Wi-Fi, a washing machine, satellite and cable television and a children's bed. Furthermore, there is also a shared garden and a shared barbecue available for your use. Other things to note The centre of the town is approximately 600 m away and in 13-minutes on foot you will reach restaurants, cafes, bars and a supermarket. The Ski Area Alpe Luisa is a 6-minute drive away (3.9 km) and Val di Fiemme and Val di Fassa can also be easily reached by car. A bus stop is located 300 m from the property and walking trails also start only 25 m away. Parking spaces are available on the property. One small to medium sized pet (dogs and cats) is allowed",https://a0.muscache.com/pictures/prohost-api/Hosting-41016422/original/25287db7-d7a3-4f17-88f2-6ee66032260f.jpeg,2018-07-27,within an hour,100%,100%,f,413.0,998.0,"['email', 'phone']",t,46.38429105,11.66721727,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Bed linens"", ""Essentials"", ""Washer"", ""BBQ grill"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""TV"", ""Backyard"", ""Kitchen"", ""Oven"", ""Dishwasher"", ""Stove"", ""Iron"", ""Freezer"", ""Refrigerator""]",$118.00,1,1125,t,29,59,89,364,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,t
3,49308069.0,Roacia for 4 persons,"Note: You can directly book the best price if your travel dates are available, all discounts are already included. In the following house description you will find all information about our listing. 2-room apartment 50 m2 on 1st floor. Practical and comfortable furnishings: living/dining room with 1 sofabed, 1 pull-out bed, dining table, dining nook and TV (flat screen). Exit to the balcony. 1 double bedroom. Kitchenette (4 hot plates, microwave). Shower/bidet/WC. Terrace. Terrace fur... The space ...niture. Beautiful panoramic view of the mountains and the valley. Facilities: washing machine. Please note: suitable for families. Non-smokers only. No lift.  Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. Alba 2 km from Canazei: Small apartment house ""Roacia"". In a quiet, sunny position on a slope",https://a0.muscache.com/pictures/prohost-api/Hosting-49308069/original/d0fda969-bc28-41f7-9def-88792952d021.jpeg,2017-12-06,within an hour,100%,99%,f,112.0,132.0,"['email', 'phone']",t,46.463627,11.784856,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,"[""Washer"", ""Long term stays allowed"", ""Heating"", ""TV"", ""Crib"", ""Kitchen"", ""Microwave"", ""Hangers""]",$15.00,1,28,t,0,0,25,300,6,4,1,4.0,3.67,3.83,4.5,4.67,4.5,4.17,t
4,33826207.0,Chalet di zia Roby,"Dal 15 dicembre al 13 gennaio prenotazione settimanale. VISTA MOZZAFIATO !!!!! Piccolo borgo a Ronco di Canal San Bovo nella Valle del Vanoi. Lo chalet dispone di cucina super accessoriata , salottino , tre camere , 2 bagni. Letti preparati rigorosamente con lenzuola bianche . Menù cuscini e asciugamani . Tanti e tanti itinerari per vivere la MONTAGNA raccolti in un book che troverete!",https://a0.muscache.com/pictures/bd467208-517a-4b8c-8779-39d88cfed8fd.jpg,2015-10-06,within an hour,100%,100%,t,3.0,3.0,"['email', 'phone']",t,46.15051,11.71864,Entire cabin,Entire home/apt,5,2 baths,3.0,3.0,"[""Washer"", ""Essentials"", ""BBQ grill"", ""Private entrance"", ""Free parking on premises"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Wifi"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Outdoor dining area"", ""Outdoor furniture"", ""Kitchen"", ""Fire pit"", ""Long term stays allowed"", ""Iron"", ""Indoor fireplace"", ""Hangers""]",$191.00,2,30,t,30,60,90,365,8,1,0,4.75,5.0,5.0,4.75,4.88,4.75,4.88,t
5,49308747.0,Cesa Fraines for 4 persons,"Note: You can directly book the best price if your travel dates are available, all discounts are already included. In the following house description you will find all information about our listing. 2-room apartment 40 m2, on the ground floor. Simple and practical furnishings: living/dining room with 1 sofabed, 1 pull-out bed and TV (flat screen). 1 double bedroom. Kitchenette (4 hot plates, microwave, freezer). Shower/bidet/WC. Boiler. View of the mountains. Facilities: washing machi... The space ...ne. Please note: suitable for families. Non-smokers only. 1 pet/ dog allowed.  Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. Thank you. Comfortable apartment house ""Cesa Fraines"". 500 m from the centre of Alba di Canazei, 2.2 km from the centre of Canazei, in a quiet, sunny position, 200 m from the skiing ar",https://a0.muscache.com/pictures/prohost-api/Hosting-49308747/original/58611fda-0b18-4402-83a4-454385ecfde7.jpeg,2017-12-06,within an hour,100%,99%,f,112.0,132.0,"['email', 'phone']",t,46.458359,11.786429,Entire rental unit,Entire home/apt,4,1 bath,1.0,3.0,"[""Washer"", ""Long term stays allowed"", ""Heating"", ""TV"", ""Crib"", ""Kitchen"", ""Microwave"", ""Freezer"", ""Hangers""]",$15.00,1,28,t,0,0,11,127,6,6,2,4.0,4.0,3.83,4.17,4.17,4.5,3.83,t
6,16106385.0,"VERDEPIANO ""Punica Granatum""","Al secondo piano dell'antica casa padronale immersa nel verde delle campagne circostanti Riva del Garda, è il posto ideale per gli amanti della natura e della tranquillità. A disposizione oltre al parco ombreggiato una bellissima piscina con annesso idro-massaggio riscaldato. Possiede un grande terrazzo affacciato al parco e una cucina ben attrezzata.",https://a0.muscache.com/pictures/miso/Hosting-16106385/original/324fb646-bb8d-497c-abc7-6a8097ae756b.jpeg,2016-06-18,within a day,100%,79%,t,5.0,5.0,"['email', 'phone', 'work_email']",t,45.90316,10.85658,Entire rental unit,Entire home/apt,6,1 bath,2.0,4.0,"[""Long term stays allowed"", ""Wifi"", ""Central air conditioning"", ""Hair dryer"", ""Pour-over coffee"", ""Shared hot tub"", ""Safe"", ""Oven"", ""Bikes"", ""Clothing storage: dresser and closet"", ""Freezer"", ""Crib - available upon request"", ""Free parking on premises"", ""Fire extinguisher"", ""Private patio or balcony"", ""Paid dryer \u2013 In building"", ""Paid washer \u2013 In building"", ""Bed linens"", ""Coffee maker"", ""High chair"", ""Cooking basics"", ""Dining table"", ""First aid kit"", ""HDTV"", ""Dishwasher"", ""Room-darkening shades"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Shared outdoor pool - available seasonally, open specific hours, heated, infinity"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Building staff"", ""Central heating"", ""Shared sauna"", ""Hangers""]",$99.00,2,1125,t,9,36,66,183,26,2,1,4.8,4.92,4.88,4.96,4.96,4.68,4.76,f
7,20725576.0,Casa Mosna,"Casa Mosna è situata ai piedi del Monte Bondone nella frazione di Vigolo Baselga, ben collegata a Trento, alle piste da sci, alle piste ciclabili ed al lago di Garda. L'alloggio è circondato da un grande giardino dal quale si gode un' ampia vista sulla vallata. Ottimo ambiente per vivere a contatto con la natura e per passare piacevoli periodi di relax. La casa, recentemente ristrutturata, appartiene alla nostra famiglia da diverse generazioni e il tutto è narrato nel libro scritto dal nonno. The space La casa consente di vivere in completa autonomia, ciascuno con il suo spazio personale. L'ampio giardino e la terrazza al piano di abitazione consentono di vivere in completa libertà il proprio soggiorno. Guest access Sono a disposizione degli ospiti gli spazi verdi che circondano la casa, l'ampio terrazzo, una tavernetta e gli ambienti lavanderia. Other things to note Casa ideale per raggiungere i m",https://a0.muscache.com/pictures/3d2e9651-1f16-43d5-86f9-2578d4c9451f.jpg,2017-08-07,within an hour,100%,91%,f,1.0,2.0,"['email', 'phone']",f,46.08091,11.04375,Entire home,Entire home/apt,3,1 bath,2.0,2.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Free washer \u2013 In building"", ""Oven"", ""Iron"", ""Private entrance"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Baby safety gates"", ""Private patio or balcony"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Cooking basics"", ""First aid kit"", ""Bathtub"", ""HDTV"", ""Dishwasher"", ""Refrigerator"", ""Hot water"", ""Private fenced garden or backyard"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Breakfast"", ""Microwave"", ""Hangers""]",$83.00,2,1125,t,22,50,80,350,55,12,3,4.98,4.95,4.87,4.96,5.0,4.69,4.89,f
8,16053602.0,Residence Matilde,"Il nostro appartamento è situato in una tipica casa di montagna in Val di Sole (Vermiglio), con vista panoramica sulla valle. E' ben arredato e confortevole, composto da ingresso, due ampie camere da letto (matrimoniale e doppia), un soggiorno con tavolo e divano letto, un bagno con vasca-doccia e bidet. Dalle camere si può anche accedere al balcone con tavolo e sedie dove in estate / primavera, si può prendere il sole, gustare il vostro pasto all'aperto, barbeque, ecc. The space L'appartamento è dotato di TV, forno a microonde e tutto il necessario per cucinare. è in una posizione strategica da cui si raggiungere facilmente tutte le principali località sciistiche della zona: 10 minuti da Folgarida / Marilleva / Dimaro 10 minuti dal Passo del Tonale 10 minuti da Daloasa - cabinovia per Madonna di Campiglio, Campo Carlo Magno 15 minuti da Pejo 25 minuti da Madonna di Campiglio License number CIPAT 0222",https://a0.muscache.com/pictures/d9c0bf96-18c9-4d25-9d69-6cdd1936bfac.jpg,2012-12-10,within an hour,100%,100%,f,2.0,4.0,"['email', 'phone']",t,46.30069,10.69414,Entire home,Entire home/apt,5,1 bath,2.0,5.0,"[""Washer"", ""Essentials"", ""Bed linens"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Stove"", ""Free street parking"", ""Iron"", ""Microwave"", ""Refrigerator"", ""Hot water"", ""Hangers""]",$45.00,3,180,t,30,60,90,174,70,11,2,4.5,4.71,4.68,4.74,4.8,4.28,4.48,t
9,29151351.0,Casa Val Fiemme,"Bellissimo appartamento curato in ogni dettaglio costituito da soggiorno con angolo cucina separato e zona gioco e lettura per bambini, camera matrimoniale, bagno e camera tripla in mansarda. Ampio balcone panoramico. Parcheggio gratuito in autorimessa condominiale con armadio per gli sci privato. La casa si trova a 5 min a piedi dagli impianti del Cermis e dalle piscine comunali, ed è comoda anche per raggiungere, sempre a piedi, il centro di Cavalese, dove sono presenti tutti i servizi. The space L appartamento è dotato di tutte le comodità, c’è un televisore in ogni camera ed è possibile pranzare in balcone. Cucina piccola ma super accessoriata! Per le famiglie che lo richiedono possiamo mettere a disposizione le sponde per i letti e un riduttore per il WC per i bimbi.",https://a0.muscache.com/pictures/d77fcd6a-6828-4aa7-bae5-22002ca50baf.jpg,2013-04-24,within an hour,100%,100%,t,2.0,2.0,"['email', 'phone']",t,46.28927,11.46914,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,"[""Washer"", ""Essentials"", ""Free parking on premises"", ""Host greets you"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Kitchen"", ""Cooking basics"", ""Private patio or balcony"", ""Oven"", ""First aid kit"", ""Refrigerator"", ""Hot water"", ""Hangers""]",$84.00,3,10,t,26,56,82,156,49,15,2,4.78,4.84,4.84,4.94,4.98,4.78,4.78,t
10,30245224.0,AL CONSIGLIO APPART. TRENTO-CIPAT 022205-AT-249143,"La struttura si trova vicino al centro storico Trento ed a tutte le sue principali attrazioni, comodamente raggiungibili a piedi parcheggiando gratuitamente la vostra auto davanti casa. La stazione dei treni, situata a 7 minuti a piedi dalla struttura è comoda da raggiungere, mentre se preferite viaggiare in bus, la fermata del Flixbus è a soli 5 minuti a piedi. L'autobus urbano per raggiungere altre zone di Trento ferma comodamente davanti casa. L'aeroporto di Verona dista 70 km circa. The space L'alloggio si trova al piano rialzato con ingresso indipendente in una zona residenziale molto tranquilla, adatta a giovani coppie, gruppi di amici e famiglie con bambini, grazie anche alla vicinanza, circa 20 metri da casa, di un grande parco giochi. La struttura ha spazi generosi, con una grande cucina attrezzata ed ampio soggiorno con divano letto matrimoniale, due camere con letti singoli e matrimoniali, un bagno finestrato spazioso e luminoso con box doccia e lavat",https://a0.muscache.com/pictures/7f8eda83-42d7-4d0b-987b-203957dabc6d.jpg,2017-09-22,within an hour,100%,96%,t,2.0,8.0,"['email', 'phone']",t,46.07444,11.1141,Entire rental unit,Entire home/apt,8,1 bath,2.0,5.0,"[""Long term stays allowed"", ""Heating"", ""Body soap"", ""Wifi"", ""Laundromat nearby"", ""Stainless steel gas stove"", ""Hair dryer"", ""Baking sheet"", ""Lockbox"", ""Crib"", ""Clothing storage: wardrobe"", ""Oven"", ""Free street parking"", ""Iron"", ""Freezer"", ""Cable TV"", ""Private entrance"", ""Free parking on premises"", ""Baby safety gates"", ""Cleaning products"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Bed linens"", ""Single level home"", ""Hot water kettle"", ""High chair"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""First aid kit"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Portable fans"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Extra pillows and blankets"", ""Shower gel"", ""Microwave"", ""Hangers""]",$67.00,1,28,t,6,34,53,133,58,14,3,4.47,4.59,4.34,4.83,4.79,4.72,4.52,f
11,9341840.0,vicino a  Trento piccolo bilocale,"edificio nel centro storico del paese di Gardolo a poca distanza da Trento ingresso indipendente, camera da letto, locale arredato x prima colazione, bagno privato. spazi completamente rinnovati. L'alloggio è attrezzato per ospitare due persone ma c'è la possibilità di aggiungere un posto letto (vedi costi aggiuntivi) The space ho cercato di arredare in modo informale e simpatico gli spazi, il bagno è molto grande con vasca anche ad uso doccia. Metto a disposizione tutto il necessario x la colazione, scegliendo per voi i nostri prodotti locali. La zona colazione è fornita di bollitore, macchina del caffè, frigorifero, microonde e TV Avrete accesso al Wi- Fi. Wifi e TV Guest access gli spazi sono a completa ed esclusiva disposizione degli ospiti, con accesso indipendente. Other things to note Gardolo dista 5 Km circa dal centro città. Nelle immediate vicinanze c'è la fermata de",https://a0.muscache.com/pictures/6625aecd-efd9-4faa-bced-cc8dbebf4a40.jpg,2015-11-08,within a few hours,90%,81%,f,1.0,1.0,"['email', 'phone']",t,46.10942,11.11213,Private room in bed and breakfast,Private room,2,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Essentials"", ""Heating"", ""Wifi"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""First aid kit"", ""Free street parking"", ""Breakfast"", ""Microwave"", ""Refrigerator"", ""Hot water"", ""Hangers""]",$50.00,2,1125,t,11,41,69,344,137,17,4,4.73,4.81,4.77,4.89,4.89,4.54,4.7,f
12,40167398.0,Appartamento vista lago,"L'appartamento si trova in una zona sopraelevata del paese, distante circa 500 m dal centro e facilmente raggiungibile a piedi. Gode di una vista diretta e frontale sul lago, è dotato di 3 ampie camere matrimoniali e una terrazza sulla quale si può mangiare all’aperto. Si trova in una zona molto tranquilla accessibile solo attraverso una strada privata. L’appartamento ha un posto auto riservato. Tassa di soggiorno da pagare sul luogo di 0,70€ al giorno per i soli primi 10 giorni. The space L’appartamento, avendo 3 camere matrimoniali è molto ampio e comodo, perfetto per ogni esigenza Other things to note L’appartamento non è dotato di biancheria",https://a0.muscache.com/pictures/1da689e1-7725-4e22-8188-dcb3bc57bc21.jpg,2017-07-15,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",t,46.13858,11.24851,Entire rental unit,Entire home/apt,6,1 bath,3.0,3.0,"[""Long term stays allowed"", ""Outdoor dining area"", ""Baking sheet"", ""Hair dryer"", ""Oven"", ""Iron"", ""Freezer"", ""Free parking on premises"", ""Outdoor furniture"", ""Private patio or balcony"", ""Clothing storage: closet and dresser"", ""Washer"", ""Host greets you"", ""TV"", ""Cooking basics"", ""Dining table"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Hangers""]",$80.00,14,1125,t,0,0,0,152,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f
13,44528768.0,"BAITA ""GENZIANELLA"": SPORT, NATURA, RELAX","BAITA GENZIANELLA- Codice CIPAT 022188-AT-714206 La baita ""Genzianella"" si trova nell’incantevole Val Calamento tra le montagne del Lagorai, in Trentino. L’appartamento è collocato al piano terra; dispone di ampio soggiorno con cucina, due spaziose stanze da letto, letto a castello e di un bagno con doccia e riscaldamento autonomo. La cucina è fornita di una stufa economica a legna. All’esterno uno spazio privato con tavola e panche. Disponibile un barbecue e ampio giardino con parcheggio. The space L’appartamento in baita “Genzianella” è immerso nel verde della natura incontaminata delle valli trentine. Il profumo dei boschi e i colori vivaci rendono la baita un luogo tranquillo dove concedersi momenti di relax, ma capace di rendere dinamiche le giornate all’insegna dello sport e della natura. Nei pressi della struttura sono possibili interessanti passeggiate ed escursioni adatte ad ogni esigenza. Da visitare la vicina oasi del WWF in Valtrigona. In macchin",https://a0.muscache.com/pictures/miso/Hosting-44528768/original/570d49ba-54c3-465c-bc9b-ebd33ba9bd98.jpeg,2016-06-04,within an hour,100%,100%,t,2.0,2.0,"['email', 'phone']",t,46.13337,11.47759,Entire rental unit,Entire home/apt,6,1 bath,2.0,5.0,"[""Long term stays allowed"", ""Shared garden or backyard"", ""Heating"", ""Body soap"", ""Outdoor dining area"", ""Baking sheet"", ""Hair dryer"", ""Lockbox"", ""Clothing storage: dresser and closet"", ""Iron"", ""Freezer"", ""Cable TV"", ""Private entrance"", ""Free parking on premises"", ""Shampoo"", ""Private patio or balcony"", ""Washer"", ""Bed linens"", ""Barbecue utensils"", ""Dining table"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Hangers""]",$110.00,2,1125,t,0,1,1,31,7,0,0,4.71,4.86,4.57,5.0,5.0,4.57,4.57,t
14,49340175.0,Lake Attic in Villa Lina,"The apartment is on the top floor of Villa Lina, a noble house at the foot of Mount Rocchetta, a few steps from the center and the beaches of Riva del Garda. Villa Lina enjoys a large garden and common area that gives the house a unique sense of tranquility and beauty. The apartment was completely renovated in 2021 and has many comforts such as wi fi, air conditioning, washing machine, dryer that further increase its value. Guest access A few days before check-in I will send guests detailed information and a map to facilitate their arrival at the house and to self-check in. The property begins with a gate that delimits the large common and private area of Villa Lina; outside the gate there is a small safe with code with the keys of the gate inside. Driving down a small driveway of a few tens of meters, you arrive near the private garage of the apartment (at the moment you park outside the garage which is available only for storing bicycles) and the house. Outside",https://a0.muscache.com/pictures/miso/Hosting-49340175/original/f7894dcc-1318-4323-9965-b3159c3ef0db.jpeg,2021-04-21,within an hour,100%,96%,f,1.0,1.0,"['email', 'phone']",t,45.8868,10.83758,Entire condo,Entire home/apt,5,1 bath,1.0,2.0,"[""Long term stays allowed"", ""Heating"", ""Body soap"", ""Wifi"", ""Baking sheet"", ""Hair dryer"", ""Oven"", ""Freezer"", ""Shared fenced garden or backyard"", ""Shampoo"", ""Cleaning products"", ""Air conditioning"", ""Stove"", ""Free driveway parking on premises \u2013 1 space"", ""Washer"", ""Bed linens"", ""Hot water kettle"", ""Window guards"", ""Coffee maker"", ""TV"", ""High chair"", ""Cooking basics"", ""Dining table"", ""Dishwasher"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Shower gel"", ""Microwave"", ""Dryer""]",$93.00,4,28,t,8,35,58,65,13,10,1,4.77,4.85,4.62,4.62,4.46,4.92,4.23,t
15,50236999.0,"Ca' Giorgina Apartments 2 ""Girasole""","Girasole è un appartamento nuovissimo in centro storico, luminoso con balcone a sud. Cucina completa di tutto, gas a induzione, forno, forno microonde, bollitore, tostapane, lavastoviglie, frigo e frigorifero. Salotto ampio con divano letto e tv 32'' Bagno con ampia doccia, finestrato e completo di asciugamani. Camera da letto con ampio armadio, letto e tv 32'' wifi in tutto l'appartamento.",https://a0.muscache.com/pictures/bbb3dace-f3ee-4df6-86f7-f1778e241f4c.jpg,2016-03-19,within an hour,100%,50%,t,3.0,5.0,['phone'],t,45.9189,10.88879,Entire condo,Entire home/apt,4,1 bath,1.0,4.0,"[""Heating"", ""Body soap"", ""Wifi"", ""Central air conditioning"", ""Hair dryer"", ""Baking sheet"", ""Candy stainless steel oven"", ""Crib"", ""Freezer"", ""Toaster"", ""Cable TV"", ""Free parking on premises"", ""Shampoo"", ""Private patio or balcony"", ""Security cameras on property"", ""Elevator"", ""Host greets you"", ""Hot water kettle"", ""Window guards"", ""Coffee maker"", ""High chair"", ""Backyard"", ""Cooking basics"", ""Dining table"", ""Dishwasher"", ""32\"" HDTV with standard cable"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Private sauna"", ""Kitchen"", ""Dedicated workspace"", ""Microwave"", ""Pack \u2019n play/Travel crib""]",$58.00,2,9,t,0,0,0,0,7,3,0,4.71,4.86,4.86,4.43,4.57,5.0,4.71,f
16,47859778.0,204_Appartamento 4+2 con ampia terrazza panoramica,"Ampio appartamento al terzo piano, nuovissimo e spazioso, arredato con uno stile fresco e moderno, dotato di terrazza abitabile con una magnifica vista su paese, boschi e montagne. Due grandi camere da letto, bagno con doccia e zona giorno open space con divano letto e cucina completamente attrezzata. Wifi veloce, parcheggio, deposito per l'attrezzatura sportiva. L'appartamento si trova all'interno di un Residence dotato di una grande terrazza/solarium sul tetto con una vista mozzafiato! The space Residence Aurora vi aspetta nel cuore dell’Alpe Cimbra, in una posizione privilegiata dalla quale poter ammirare dall’alto tutto l’Altopiano di Lavarone, i suoi profili montuosi, i suoi boschi e tutto il cielo quando è infuocato dal tramonto o impreziosito dalle stelle. L’intera struttura è stata completamente rinnovata ed è pronta ad aprire le porte per offrire la gioia di una vacanza indimenticabile in uno spazio pensato per essere accogliente, agile ed attrezzato pe",https://a0.muscache.com/pictures/f91ff703-a9fe-4167-8ce5-0d88cc5be47c.jpg,2021-01-23,within a few hours,90%,100%,t,15.0,16.0,"['email', 'phone', 'work_email']",t,45.93964,11.27474,Entire serviced apartment,Entire home/apt,6,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Heating"", ""Body soap"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Free washer \u2013 In building"", ""Safe"", ""Iron"", ""Freezer"", ""Toaster"", ""Smoke alarm"", ""Nespresso machine"", ""Free parking on premises"", ""Fire extinguisher"", ""Security cameras on property"", ""Free dryer \u2013 In building"", ""Coffee maker"", ""TV"", ""Dining table"", ""Patio or balcony"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Dedicated workspace"", ""Microwave"", ""Hangers""]",$153.00,1,1125,t,30,60,90,358,1,0,0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,t
