,listing_id,id,date,reviewer_name,comments
14796,6937576.0,642759124.0,2020-07-26,Martina,"Cinzia e Roberto sono persone estremamente gentili e disponibili. La loro casa, oltre a raccontare la loro storia e avere una fantastica terrazza, è in una posizione perfetta sia per visitare la città che per scoprire le località attorno!"
14803,6937576.0,644225438.0,2020-07-30,Kim,"Great stay, house has everything you need. Easy check in process, basic breakfast available. Good tips from host for local restaurants. Would stay again if in the area"
14804,6937576.0,645676883.0,2020-08-02,Sara,"Casa molto pulita, raccomandazioni per posti locali e cose da fare, comunicazione molto veloce ed efficace, e molto a buon mercato!! The house was very clean, with recommendations for local places and things to do, communication was swift and efficient and it was such a good price for what we got!"
14805,6937576.0,647279793.0,2020-08-06,Bianca,Nice apartment with everything you need! Cinzia and Roberto are super friendly and helpful! Recommend to anybody :)
14806,6937576.0,652023034.0,2020-08-16,Eleonora,Appartamento spazioso e dotato di ogni comfort a pochi minuti da Rovereto. Il nostro peloso Charlie ha particolarmente apprezzato la grande terrazza. È possibile raggiungere le varie località in macchina (suggeriamo la visita al meraviglioso Castel Beseno). Cinzia e Roberto sono eccellenti padroni di casa e sapranno consigliarvi al meglio sulla zona.
14807,6937576.0,655308936.0,2020-08-23,Lisa,"Abbiamo trovato un alloggio ben curato e ospitale. Il proprietario è stato molto premuroso e ci ha fornito, oltre a tutto il necessario, anche molti consigli utili per arricchire la nostra permanenza indicandoci locali e luoghi molto belli. La nostra vacanza è stata molto ricca e piacevole."
14808,6937576.0,658348148.0,2020-08-30,Karin,"Spotless clean and very well looked after, the house is perfect for those who love the arts and past times"
14809,6937576.0,660168996.0,2020-09-04,Maura,Grazie a Cinzia e Roberto che anche quest'anno ci hanno ospitati nella loro accogliente casetta! Siamo stati benissimo! Un bacio e al prossimo anno :)
14810,6937576.0,661080210.0,2020-09-06,Florian,"Sehr nette Gastgeber, saubere Wohnung, kleines Frühstück als extra, was will man mehr! Zudem ein wirklich schönes, kleines Stödtchen!"
14811,6937576.0,662330512.0,2020-09-09,Eva,Nice and cozy Appartment. Roberto is very friendly and helpful. Was a pleasure to stay here
14812,6937576.0,663718165.0,2020-09-13,Giulia,"Gentilezza, disponibilità,attenzione e soprattutto ottima pulizia. Consigliatissimo."
14813,6937576.0,664832036.0,2020-09-16,Alexander,Tolle Unterkunft mit super Lage zum Gardasee und in die Berge!)
14814,6937576.0,665673155.0,2020-09-19,Carmine,"Alloggio elegante stile classico. Comodo è vicino a supermercati, bar e pista ciclabile. Più che consigliato."
14815,6937576.0,666180149.0,2020-09-20,Rebecca,"Pulizia buona Scarsa comunicazione con l’host Parlerete esclusivamente con il marito perché Cinzia, sopratutto se si verificano problemi, è completamente assente Per quanto riguarda la mia esperienza dunque posso dire che l’appartamento era pulito, almeno quello in cui abbiamo soggiornato noi che non era quello previsto dato i problemi iniziali con gli host. Per una loro mancata precisazione sugli orari di check-in ci sono stati dei problemi con conseguente discussione in cui ritengo che siano stato abbastanza irrispettosi."
14816,6937576.0,670918019.0,2020-10-04,Silvia,"Appartamento pulito, grande, fornito di tutto il necessario con degli host gentilissimi e accuratissimi che hanno saputo darci moltissimi consigli. Cucina accessoriata, troverete anche il necessario per la prima colazione e per il vostro soggiorno non mancano le mappe e piantine della città e della regione. Posizione in un tranquillo quartiere vicino all'Adige e alla pista ciclabile, supermercato a pochi minuti da casa, il centro si raggiunge in dieci minuti di auto. Esperienza molto piacevole."
14817,6937576.0,671440361.0,2020-10-05,R.,Fijn verblijf in een authentiek huis.
14818,6937576.0,672073473.0,2020-10-07,Edoardo,"L'appartamento risulta molto comodo per visitare rovereto. La casa è molto grande, ed è fornita di tutto il necessario per fermarsi un paio di giorni (accessori per la cucina, bagno, camera...). Il tutto estremamente pulito e ordinato."
14819,6937576.0,702470956.0,2020-10-21,Sandra,"Just one night for me and my husband at Cinzia’s place but we like it a lot! The place is a house with old architecture and the inside forniture is beautiful and taste like old Italy! Sparkling clean and silent place! In a very good position for supermarket and services, and also for a peaceful walk along the river. Very suggested!"
14820,6937576.0,703544929.0,2020-10-25,Francesca,Semplicemente fantastici!
14821,6937576.0,705648243.0,2020-11-01,Giulia,"Il check-in è stato molto accogliente e caloroso. La casa era davvero spaziosa, ben riscaldata e in cucina abbiamo trovato una piccola colazione molto gradita. La zona comoda per gli spostamenti in città e anche ampia possibilità di parcheggio vicina."
14822,6937576.0,714495386.0,2020-12-10,Giuseppe,"Soggiorno eccellente! L'appartamento di Cinzia (accogliente e arredato con gusto) è vicino al centro di Rovereto, ma soprattutto a due passi dal maestoso Adige e dal Leno. La fortuna mi è stata amica e mi sono ritrovato a fare un soggiorno incantevole in una casa molto più ampia di quanto mi aspettassi, con terrazzo e vista sulle montagne innevate del Trentino. A due passi si trova tutto ciò di cui si ha bisogno, anche simpatica pizzeria che fa delle ottime pizze. L'atmosfera della casa si è rivelata assai piacevole e stimolante, eppure forse l'aspetto fondamentale di questo mio soggiorno è l'aver conosciuto due host fantastici: Cinzia è stata disponibilissima sin dal primo istante ed è venuta incontro a tutte le mie (forse troppe) esigenze con prontezza e determinazione. Roberto poi con la sua gentilezza, disponibilità e simpatia mi ha subito fatto sentire a casa. Una sinergia fantastica che si è sintetizzata in un equilibrio perfetto di pronta disponibilità e al contempo privacy totale. In un momento paradossale e complesso come questo trovare delle persone gioiose, disponibili e rispettose come Cinzia e Roberto è stato per me un esempio di ciò che vuol dire esserci a tutti i costi, essere consapevoli e dare sempre il meglio al prossimo qualunque siano le circostanze. In futuro spero di tornare e di poter godere nuovamente della fantastica atomosfera e accoglienza. Come cantano i talking heads: this must be the place!"
14823,6937576.0,727438530.0,2021-01-29,Francesco,"Ospitali, appartamento ben curato e dotato di tutti i comfort"
14826,6937576.0,728326660.0,2021-02-01,Alessia,"Roberto è stato molto gentile, la casa era accogliente e pulita. Consigliato"
14827,6937576.0,728691665.0,2021-02-03,Mauro,"Die Wohnung hat alles, was man brauchen könnte. Dazu ist sie sauber und prima gepflegt. Vielleicht ist die Matratze gewöhnungsbedürftig. Roberto ist ein toller Gastgeber, der sich um das Wohlfühlen der Gäste kümmert."
14828,6937576.0,729397737.0,2021-02-07,Giovambattista,"Ottimo appartamento situato in una zona molto tranquilla della città, circa 15 min a piedi dal centro. Proprietari cordiali"
14829,6937576.0,730700535.0,2021-02-13,Rață,Cordialità e disponibilità. Appartamento accogliente e molto pulito
14830,6937576.0,738917827.0,2021-03-14,Elisabetta,"Host disponibili e simpatici, la casa èuna piccola oasi nel cuore di Sacco. Consigliatissima!"
14831,6937576.0,752985879.0,2021-04-29,Melisa,"Buon appartamento, Proprietari super disponibili e gentili, bellissimo terrazzo."
14832,6937576.0,754028584.0,2021-05-02,Fabio,"La casa è molto bella. Un ambiente molto accogliente, particolare, ricercato, pulito e ordinato. Non manca nulla. Posizionata bene nel centro storico permette di raggiungere, i luoghi di maggior interesse della città, in pochi minuti. Gentilissimi Roberto e Cinzia, molto disponibili e carinissimi. Esperienza super positiva. Consigliatissimo"
14833,6937576.0,760949332.0,2021-05-22,Felix,"The hosts are extremely friendly and welcoming, the apartment is huge, very well equipped and quiet. We can fully recommend staying there!"
14834,6937576.0,765324486.0,2021-06-01,Gabriele,"Expect your best AIRBNB experience ever, these people are the nicest you can possibly imagine."
14835,6937576.0,766459104.0,2021-06-05,Sascha,"Wir waren für eine Nacht in der Unterkunft von Cinzia. Sie ist groß, bietet viel Platz und hat eine fantastische Lage. Ich kann diese Wohnung nur jedem Besucher empfehlen."
14836,6937576.0,767637585.0,2021-06-07,Gabriele,"Appartamento comodo, perfetto per quel che mi serviva - bel posto, tranquillo ma comunque vicino alla città. Apprezzato la disponibilità e cordialità degli host!✨"
14837,6937576.0,768519654.0,2021-06-10,Gianfelix,It's a nice place. The surrounding is worth a walk. You get a really good pizza at the bicigrill.
14838,6937576.0,770387040.0,2021-06-14,Franco,Cinzia e Roberto sono due persone a modo e gentilissime che ci hanno offerto una casa bella e pulita
14839,6937576.0,3.889174759974631e+17,2021-06-20,Elena,"Il nostro soggiorno nell’appartamento di Cinzia e Roberto è stato molto piacevole. Ci hanno accolti molto bene ed il loro appartamento oltre ad essere fresco, si trova in un posto molto tranquillo. Se avremo l’occasione ci torneremo volentieri!"
14840,6937576.0,4.033851141559547e+17,2021-07-10,Lena,"Wir haben uns bei Cinzia sehr wohl gefühlt! Die Wohnung ist riesig und wir wurden mit einem kleinen Frühstück versorgt. Wenn wir malwieder in Rovereto sind, kommen wir sehr gerne wieder!"
14841,6937576.0,4.040379198175149e+17,2021-07-11,Dominik,Sehr charmante Unterkunft mit tollen Gastgebern!
14842,6937576.0,4.054850628413272e+17,2021-07-13,Anton,"Large and extremely practical place. Best equipped kitchen I have ever seen. They provide a lot of food too. In case something is missing, supermarket is 2 walking minutes away. Place is a little old fashioned but I loved it. Was traveling by bike and I can only recommend it."
14843,6937576.0,4.0622754341003405e+17,2021-07-14,Heidi,Cincia und Roberto sind super Gastgeber.Roberto hat uns völlig durchnässt mit dem Auto vom Bahnhof ageholt. Die Wohnung ist wunderschön. Gleich ums Eck gibts die beste Bäckerei. Vielen lieben Dank Cincia und Roberto
14844,6937576.0,4.091748646016599e+17,2021-07-18,Willem,"Great to be there. Spacy appartment and terras. Good friendly host. Fruit and bread, drinks etc was there for us. Very good place to be."
14845,6937576.0,4.106560910865844e+17,2021-07-20,Rosa,"Cinzia y Roberto han sido realmwnte acogedores. Se ofrecieron a recogerme en Rovereto, y me dieron indicaziones estupendas, también para visitar Trento. Agradecí mucho que me dejaran algo para desayunar. Lugar muy limpio y tranquilo. Cuando vuelva a Rovereto repito seguro."
14846,6937576.0,4.120674490932632e+17,2021-07-22,Davide,"Casa spaziosa e funzionale. Ottima accoglienza, i nostri ospiti sono stati gentili e premurosi. Da provare!"
14847,6937576.0,4.1353010627667776e+17,2021-07-24,Francesca,"Casa spaziosa e funzionale, dotata di tutto il necessario per una comoda permanenza. L'appartamento è pulitissimo e davvero grande, almeno per noi che abbiamo soggiornato in due. Gli host sono molto disponibili e celeri nelle risposte, Roberto è stato molto premuroso nel fornirci una mappa della città ed indicazioni dettagliate sui luoghi da visitare/locali dove poter mangiare. Consigliato!"
14848,6937576.0,4.1427901736467405e+17,2021-07-25,Elena,"Cinzia e Roberto sono stati molto cordiali ed ospitali. Buona sistemazione, poco fuori dal centro, ma comoda!"
14849,6937576.0,4.185709004955096e+17,2021-07-31,Donatella,"Tutto perfetto Pulitissimo, silenzio, molto fornito. Accoglienza ineccepibile Assolutamente consigliato!"
14850,6937576.0,4.294507799685252e+17,2021-08-15,Stefania,"La casa era perfetta, spaziosa e pulita. Cinzia e Roberto sono stati gentilissimi e super disponibili.. al nostro arrivo ci hanno fatto trovare delle cosine da mangiare per arrangiarci intanto che andavamo a fare la spesa (yogurt, frutta, succo, merendine..) e Roberto ci ha dato dei bellissimi consigli sui luoghi da vedere e sui posti per mangiare!! Consigliatissimo e speriamo di ritornarci!"
14851,6937576.0,4.3158153370334086e+17,2021-08-18,Marco,"Fin da subito si sono dimostrati accoglienti e infatti lo hanno confermato quando siamo arrivati a casa, ci hanno spiegato il paese e come muoverci per tutto quello di cui si può avere bisogno. Ci hanno mostrato la casa e ci hanno dato a disposizione tutto il necessario per cucina (anche alcuni prodotti per la colazione), bagno e camera. Ottimo rapporto qualità-prezzo, la consiglio!"
14852,6937576.0,4.323747915664132e+17,2021-08-19,Dominik,Wir haben Roberto als einen sehr hilfsbereiten und freundlichen Gastgeber erlebt. Die Lage ist super und man kann zu fuß alles erreichen. Auch spontane Restaurant-Tipps wurden hervorragend genannt. Gerne wieder!
14853,6937576.0,4.330742171060952e+17,2021-08-20,Margherita,Abbiamo alloggiato nel b&b per poter visitare il Mart. I proprietari sono estremamente cordiali e il b&b è fornito di ogni cosa. La casa è un appartamento molto grande dove alcune stanze sono adibite a B&b. Non c'è il bidet ma ci è capitato anche in altri alloggi. Pulizia impeccabile. Consiglio di alloggiare nel b&b!
14854,6937576.0,4.3450670301132166e+17,2021-08-22,Francesca,"appartamento in ottima posizione , tranquillo ed accogliente come i padroni di casa, simpatici e premurosi. consigliato vivamente a chi vuole vivere giorni di pace in una casa davvero familiare ."
14855,6937576.0,4.367612280644443e+17,2021-08-25,Mariel,We loved to stay at Cinzias and Robertos apartment. The decor is great and the location is as well. Cinzia also provided us with good dining recommendations. We will definitely recommend your place to friends.
14857,6937576.0,4.374294843745503e+17,2021-08-26,Andrea,"Roberto and Cinzia are gracious hosts! They made sure I had everything I needed for a comfortable stay. The apartment what’s both clean and comfortable, I felt right at home! I definitely recommend for anyone traveling to Rovereto! Grazie Mille!!"
14876,6937576.0,4.410192579073508e+17,2021-08-31,Marcella,"L appartamento è spazioso e pulito. C'è un ampia terrazza a disposizione perfetta nei mesi estivi e per noi che avevamo un cane consentiva di avere più spazio dove farlo gironzolare. Cinzia e Roberto sono gentilissimi e premurosi, prima durante e dopo la permanenza. L accoglienza con generi alimentari di pronta necessità è stata davvero gradita. Se ce ne sarà occasione, proveremo a prenotare nuovamente in questo posto."
14877,6937576.0,4.4176212786453434e+17,2021-09-01,Steffi,Die Wohnung ist wundebar und sehr gut ausgestattet. Man findet alles was benötigt wird. Cinzia hat uns persönlich Emfangen und alles gezeigt und erklärt. Die große Terrasse ist sehr schön und die Küche ist sehr gut ausgestattet. Wir kommen sehr gerne wieder... :-)
14878,6937576.0,4.4328969725636294e+17,2021-09-03,Tommaso,"Cinzia e Roberto sono due host molto cordiali e puntuali. La casa è molto spaziosa pulita ed accogliente, consigliata."
14879,6937576.0,4.446501160961008e+17,2021-09-05,Dawid,Highly i mean very highly recommend this place and host 😁
14880,6937576.0,4.461287290959321e+17,2021-09-07,Michał,"Perfect, cozy place where you can feel real italian style. Very clean. Fully recommended!"
14881,6937576.0,4.4752301577293126e+17,2021-09-09,Marco,"Wir waren nur eine Nacht hier auf Durchreise, waren aber sehr zufrieden. Die Wohnung ist schön und hat alles was man braucht. Cinzia ist eine tolle und sympathische Gastgeberin und hat gute Tips für uns gehabt. Wir haben uns sehr wohl gefühlt und würden jederzeit wieder kommen."
14882,6937576.0,4.4903943680144646e+17,2021-09-11,Giulia,"Appartamento spazioso in palazzo storico, molto bello. Con balcone e tutto il necessario per i pasti. Posizione leggermente decentrata ma vicina al centro e comoda ai parcheggi."
14883,6937576.0,4.505153632259929e+17,2021-09-13,Olaf,Alles BESTENS
14884,6937576.0,4.512629425330556e+17,2021-09-14,Dario,"Comunicazione con host ottima, check-in molto esaustivo. Appartamento enorme e dotato di tutti i servizi necessari. Graditissima la colazione molto varia. Posizione raggiungibile con facilità e in un borgo molto caratteristico. Sicuramente torneremo."
14885,6937576.0,4.5338921424276224e+17,2021-09-17,André,"Lieu calme et typique. Cinzia et Roberto sont disponible, serviable et très accueillant."
14886,6937576.0,4.584432178439366e+17,2021-09-24,Veronica,Roberto e Cinzia sono stati disponibilissimi !(anche su variazioni dell'ultimo minuto.😅) Mi hanno dato una mappa della città dandomi indicazioni e consigli. L'appartamento(fornito di tutto ciò che serve e anche di più)si trova a un minuto dalla ciclabile che costeggia l'Adige Superhosts!
14887,6937576.0,4.707955899607803e+17,2021-10-11,Giuseppe,Casa pulitissima Roberto è stato gentilissimo attento a tutte le esigenze degli ospiti.. Consigliatissimo ci ritornerò sicuramente.
14888,6937576.0,4.729502414483404e+17,2021-10-14,Paola,Casa molto spaziosa e comoda. Padroni di casa squisiti. paola e silvio
14889,6937576.0,4.7660987487683514e+17,2021-10-19,Luigi,Da consigliare ad amici.
14890,6937576.0,4.823488756589735e+17,2021-10-27,Mauro,Tutto ottimo con in più il massimo della gentilezza e della cordialità
14895,6937576.0,4.845614267877281e+17,2021-10-30,Vincenzo,Casa molto spaziosa. Zona tranquilla . Cinzia molto disponibile e cordiale.
14896,6937576.0,4.9539110831265056e+17,2021-11-14,Giulia,"abbiamo alloggiato solo due notti ma la casa è grande, comoda e confortevole! Cinzia e Roberto sono stati disponibili e gentilissimi, consigliatissimo!! Anche in macchina, comodissimo con parcheggio libero molto vicino."
14897,6937576.0,5.034141398897792e+17,2021-11-25,Paola,"come altre volte, tutto benissimo. grazie a Cinzia e Roberto!"
14898,6937576.0,5.055371307448048e+17,2021-11-28,Andrea,"grande disponibilità, casa molto pulita e ben curata. ottima posizione per visitare Rovereto e i dintorni"
14899,6937576.0,5.099914240126984e+17,2021-12-04,Jlenia,"Roberto è un host veramente gentile e ci ha dato preziosi consigli. La casa è pulitissima e dotata di ogni comfort, la ciliegina sulla torta: una ricca colazione. Grazie mille!"
14900,6937576.0,5.310120503654368e+17,2022-01-02,Lidia,"Casa pulita e super organizzata vicina al centro di Rovereto. Zona tranquilla e silenziosa, presenza di parcheggio sicuro nelle vicinanze. Si può raggiungere il centro città a piedi percorrendo un grazioso pedonale (20 minuti a piedi). La casa è spasioza, luminosa, fornita di tutto. Cinzia e Roberto ci hanno accolto con gentilezza, fornendoci tutto il necessario per un soggiorno perfetto. Comunicazione veloce. Pet friendly. Ottima posizione per visitare anche Trento, Lago di Garda. Torneremo sicuramente!"
14901,6937576.0,5.353566023071641e+17,2022-01-08,Marco,Ci siamo sentiti come a casa
14902,6937576.0,5.374648657209961e+17,2022-01-11,Michela,"Alloggio molto spazioso, confortevole e dotato di tutto il necessario. Host accogliente e disponibile. Tutto ok."
14903,6937576.0,5.4617776629958694e+17,2022-01-23,Sonia,"La casa è molto caldo ed accogliente, proprio come l'accoglienza che ci è stata offerta"
14904,6937576.0,5.476132503710277e+17,2022-01-25,Michela,Alloggio confortevole e dotato di tutto il necessario. Host gentili e disponibili. Consigliatissimo.
14905,6937576.0,5.505486473108144e+17,2022-01-29,Michela,Alloggio confortevole ed host gentilissimi. Ci siamo già stati altre volte e ci torneremo. Consigliato.
14906,6937576.0,5.5120295923774925e+17,2022-01-30,Federico,"L'alloggio di Cinzia e Roberto è situato in un bellissimo borghetto raggiungibile comodamente a piedi dal centro di Rovereto. La casa è molto grande e dotata di tutti i comfort, e gli host sono davvero gentilissimi, disponibili e ospitali! Consigliatissimo! Sicuramente prenoterei ancora l'appartamento"
14907,6937576.0,5.556223055398726e+17,2022-02-05,Michela,Alloggio confortevole e dotato di tutto il necessario. Host disponibili. Consigliato.
14908,6937576.0,5.563761978406828e+17,2022-02-06,Domenico,"Tutto semplicemente perfetto, dalla comunicazione all'accoglienza da parte di Roberto e Cinzia. La casa è molto spaziosa e pulita, in una posizione ottima per una passeggiata nel borgo con vista sui monti intorno o per raggiungere i vari musei di Rovereto. Soluzione consigliatissima!"
14909,6937576.0,5.577663500773629e+17,2022-02-08,Sara,"Host molto disponibile, buon prezzo, ottima pulizia. Consigliato"
14910,6937576.0,5.621187907827687e+17,2022-02-14,Elena,"Siamo stati accolti da Roberto con gentilezza e disponibilità. La casa è bella, pulita e spaziosa, attrezzata con tutto il necessario, ideale per un weekend a Rovereto e anche per visitare i dintorni. Siamo stati benissimo e speriamo di tornare!"
14912,6937576.0,5.657704680274442e+17,2022-02-19,Francesca,Appartamento spaziosissimo dotato di ogni comfort. Rapporto qualità prezzo eccezionale
14913,6937576.0,5.6645019644516326e+17,2022-02-20,Andrea,"Cinzia e Roberto sono host estremamente disponibili, esaustivi e gentili. l'alloggio davvero ampio e confortevole, insieme alla posizione centrale e tranquilla, fanno del soggiorno un vero piacere, anche se solo di passaggio. Grazie infinite! Consiglio a tutti"
14914,6937576.0,5.7082095721881926e+17,2022-02-26,Michela,Alloggio dotato di tutto il necessario. Posizione comoda. Host eccellenti.
14915,6937576.0,5.76623696655247e+17,2022-03-06,Gillian,"Spotlessly clean, nice location and the warmest of welcomes from host Roberto, who could not have been more helpful about his city and where to eat. Also very well stocked in terms of breakfast essentials, linen and so on. Highly recommended and we would definitely return!"
14916,6937576.0,5.84616767867566e+17,2022-03-17,Suiane,"The place is spotless and have everything you may need. Kitchen utensils, a comfy bed, loads of fluffy towels and they even left some breakfast items for us, it was lovely. Right on the heart of Rovereto with a beautiful river just a walk away from the place."
14917,6937576.0,5.860852409059638e+17,2022-03-19,Michela,Alloggio dotato di tutto il necessario. Posizione eccellente. Host gentilissimi.
14918,6937576.0,5.881809851577656e+17,2022-03-22,Ermanno,"Appartamento comodo, grande ed accessoriato. Consigliato."
14919,6937576.0,6.00487760430939e+17,2022-04-08,Chris,Great stay and friendly Host.
14920,6937576.0,6.026435846840591e+17,2022-04-11,Erika,"Mi sono trovata bene sotto tutti i punti di vista: L’appartamento offerto é molto spazioso, situato in un grazioso quartiere poco distante dal centro storico di Rovereto. Ci sono comodi posteggi nelle vicinanze. Graditissimi i consigli enogastronomici!"
14921,6937576.0,6.048283448894218e+17,2022-04-14,Franco,Host come sempre gentili e disponibili
14942,6937576.0,6.055304476963237e+17,2022-04-15,Eva,"Very easy check-in. Roberto waited at the door for us. The Location is Perfect, directly at the Etsch River, the surrounding Landscape is amazing. The apartment was very clean and there was a lot of space and everything we needed. The terrace is also very big and quiet. We will for sure keep the apartment with the friendly hosts in mind and be back! Thank you a lot!"
14943,6937576.0,6.06986168279268e+17,2022-04-17,Laura,Appartamento attrezzatissimo. Terrazza comoda per cenare all'aperto. Cinzia e Roberto gentilissimi.
14944,6937576.0,6.084508141174348e+17,2022-04-19,Franziska,"We really enjoyed staying at Cinzia's and Roberto's. They were very flexible with our arrival time and Roberto even picked us up from the train station. On the next morning, we had a lovely breakfast on the terrace just outside the apartment. Definitely recommend a stay here!"
14945,6937576.0,6.099692518923735e+17,2022-04-21,Josefine,"We loved our one night in Roberto and Cinzia's place. They are lovely hosts that make you feel very welcome, the place in a clean with lots of space and right next to the river. Thank you both, we would love to come back soon!"
14946,6937576.0,6.113631611816456e+17,2022-04-23,Uta,"Eine der besten Airbnb Erfahrungen, die ich gemacht habe. Ich wurde vom Bahnhof abgeholt und am Tag meiner Abreise zum Bus gebracht. Die Wohnung war super sauber, gut gelegen, mit allem nötigen ausgestattet und Cinzia und Roberto waren einfach wahnsinnig tolle und liebenswerte Gastgeber. Rovereto (eigentlich nur ein Zwischenstopp auf dem Weg zum Gardasee) hat mir total gut gefallen und ich komme gerne nochmal wieder. Ich kann einen Besuch im MART und in der Osteria del Pettirosso empfehlen. Die Wohnung ist eher „old fashioned“, aber ich mochte das sehr. Sehr ruhig, Blick in einen grünen Garten und in die Berge. Uneingeschränkte Empfehlung. Grazie mille per tutti!"
14947,6937576.0,6.127979759987885e+17,2022-04-25,Jacopo,bellissimo appartamento vicino al centro di rovereto
14948,6937576.0,6.179596296563698e+17,2022-05-02,Girolamo,"Appartamento sito in tranquilla zona ricca di verde, dotato di ogni confort, con grazioso spazio esterno a disposizione per pasti all'aperto. Location facile da raggiungere, con ampia possibilità di parcheggio gratuito nelle immediate vicinanze. Reperibili poi, anche a piedi, pizzerie e ristoranti. Un ringraziamento particolare a Roberto e Cinzia che, dopo averci accolto di persona (arrivo il 1 maggio) fornendo preziose indicazioni sia sull'appartamento, sia sui dintorni, hanno avuto la premura di predisporre quanto necessario per una ricca prima colazione. Piacevolissima esperienza che consiglio, e che mi auguro di ripetere."
14949,6937576.0,6.237465177970345e+17,2022-05-10,Laura,Casa molto grande e proprietario molto disponibile stra consigliato
14950,6937576.0,6.26564868405928e+17,2022-05-14,Gabriele,"l'appartamento è un po' decentrato rispetto al centro, ma ben servito da mezzi pubblici. Si trova in zona tranquilla, corredato con quanto serve per il soggiorno. Abbondante e varia la prima colazione offerta"
14951,6937576.0,6.272837165215496e+17,2022-05-15,Domenico,"ottima posizione, bel posto."
14952,6937576.0,6.330810489514056e+17,2022-05-23,Stephan,Lovely apartment in a beautiful area. Cinzia and Roberto are wonderfully kind hosts! Our whole stay here was really pleasant - definitely recommendable (:
14953,6937576.0,6.360217857168714e+17,2022-05-27,Marco,Cinzia mi ha accolto con un grande sorriso facendo un tour veloce ma capillare di casa. Presente una piccola colazione molto gradita e inaspetatta.
14954,6937576.0,6.389457994282386e+17,2022-05-31,Giuseppe,Tutto perfetto come da foto e descrizioni!
14955,6937576.0,6.396736212319909e+17,2022-06-01,Anna,"Amazing place. Cinzia is very friendly and so hospitable. The appartement is huge, the bed is huge, building is charming. The city is beautiful. If you can go to historic centre it is magical. If we have a chance we will be back."
14956,6937576.0,6.404010764607672e+17,2022-06-02,Federico,"Host super accogliente, ottima location per visitare la città di Rovereto e Trento! Super consigiato!"
14957,6937576.0,6.417637289256972e+17,2022-06-04,Maria,"La casa si trova a 20 minuti circa dalla stazione. È dotata di tutti i confort (phon, bagnoschiuma, asciugamani, stoviglie per la cucina). Inoltre Cinzia e Roberto vi faranno trovare qualcosa per la colazione: brioche, yogurt, fette biscottate ecc. Vi ringraziamo per l'accoglienza!"
14958,6937576.0,6.424932965125631e+17,2022-06-05,Francesco,"Cinzia and Roberto's place is a very large apartment located in a very pretty spot on the outskirts of Rovereto. We had a wonderful stay and a good night sleep, and the hosts have been amazingly welcoming, providing also food and drink for breakfast. Very, very nice experience!"
14959,6937576.0,6.454010416419835e+17,2022-06-09,Iris,"Cinzia und ihr Mann Roberto sind wunderbare Gastgeber, die an alles gedacht haben. Roberto hat uns persönlich empfangen, alles erklärt und Tipps gegeben. Wir haben die wunderschöne Altstadt von Rovereto besucht und gut gegessen. Es war auch alles für ein Frühstück vorhanden. Perfekte, sehr freundliche Gastgeber, gerne wieder, Iris u. Bernhard"
14960,6937576.0,6.483669889742141e+17,2022-06-13,Zuzanna,"Cinzia i Roberto to bardzo sympatyczni gospodarze. Poznaliśmy tylko Roberto i było to bardzo miłe!. Duże mieszkanie we włoskim stylu należące do rodziny z tradycjami. Wyposażenie dobre, spanie wygodne. Okolice wiadomo, zapierające dech w piersiach Jesteśmy zadowoleni z pobytu, dziękujemy!."
14962,6937576.0,6.512880814864182e+17,2022-06-17,Olivier,"Bel appartement, très spacieux et calme Cinzia est un hôte très attentionné."
14963,6937576.0,6.563356305917257e+17,2022-06-24,Kristina,"The flat - spacious, clean. We splept very well. Free parking we found about 200m from the flat. The small dog - free. Thanks"
14964,6937576.0,6.591857948938184e+17,2022-06-28,Clara,"abbiamo soggiornato 4 notti molto piacevolmente. casa fresca jn una buona posizione per poter visitare rovereto e il lago di Garda . casa pulita , Cinzia e stata molta premurosa nell accoglierci e nel farci trovare la prima colazione pronta. peccato per la mancanza del bidet . torneremo sicuramente se ricapiteremo in zona"
14965,6937576.0,6.657267933799936e+17,2022-07-07,Joshua,"Sehr schönes und sauberes Appartement mit einer tollen Terrasse! Es gab auch Obst, Snacks und Kleinigkeiten für Frühstück dort! Nur zu empfehlen!"
14966,6937576.0,6.685996907077448e+17,2022-07-11,Claudia,"Cinzia e Roberto sono stati fantastici. Suoer accoglienti, ci hanno dato degli ottimi consigli sia per quanto riguarda i luoghi da visitare, sia per il cibo (tutto ottimo!). In più, l'appartento si trova in località Borgo Sacco, una zona deliziosa da cui partono diverse paseggiate lungo il fiume Adige, arrivare in centro a Rovereto è facilissimo. Grazie, grazie, grazie! Speriamo davvero di tornare!"
14967,6937576.0,6.693081556237477e+17,2022-07-12,Oxana,Nice place! Cinzia and her husband are great hosts.
14968,6937576.0,6.715545166833217e+17,2022-07-15,Jonathan,"Appartement parfait, hôtes très sympathique et même un petit déjeuner.Merci beaucoup,nous recommandons"
14969,6937576.0,6.730334638417586e+17,2022-07-17,Lea,The hosts are just amazing and kind people. They answer quickly and the airbnb is super tidy and cosy. 2nd time there and can only recommend this place!!
14970,6937576.0,6.766466481251766e+17,2022-07-22,Carolin,"Vielen Dank für den tollen Aufenthalt, wir haben uns sehr wohl gefühlt! :-)"
14971,6937576.0,6.773101530593783e+17,2022-07-23,Rouyer,"Charmant appartement, spacieux et calme. Merci pour votre chaleureux accueil Cinzia."
