WeekStartingSat,Location,Total,AvgPriceItemSold,Type_Drink,Type_Food,Category_Carbonated,Category_Non Carbonated,Category_Salty,Category_Sweet,Category_Water,HealthyMarketing_False,HealthyMarketing_True,Payment_Cash,Payment_Credit,DayOfWeek_Sat,DayOfWeek_Sun,DayOfWeek_Mon,DayOfWeek_Tue,DayOfWeek_Wed,DayOfWeek_Thu,DayOfWeek_Fri
7/16/22,Mall 1,16.5,2.0625,0.625,0.375,0.125,0.125,0.25,0.125,0.375,0.375,0.625,0.375,0.625,0.5,0.125,0,0,0.125,0,0.25
7/23/22,Mall 1,41.5,2.075,0.6,0.4,0,0.35,0.35,0.05,0.25,0.6,0.4,0.55,0.45,0.1,0.05,0.1,0.45,0.1,0,0.2
7/30/22,Mall 1,20,1.818181818,0.363636364,0.636363636,0.181818182,0.181818182,0.636363636,0,0,0.454545455,0.545454545,0.181818182,0.818181818,0.181818182,0.181818182,0,0.090909091,0.181818182,0,0.363636364
8/6/22,Mall 1,14,1.75,0.428571429,0.571428571,0.428571429,0,0.285714286,0.285714286,0,0.571428571,0.428571429,0.142857143,0.857142857,0.714285714,0,0,0,0,0.142857143,0.142857143
8/13/22,Mall 1,21.5,2.15,0.6,0.4,0.4,0.1,0.2,0.2,0.1,0.7,0.3,0.5,0.5,0.2,0,0,0.1,0.2,0.2,0.3
8/20/22,Mall 1,32.25,2.15,0.928571429,0.071428571,0.357142857,0.428571429,0.071428571,0,0.142857143,0.714285714,0.285714286,0.357142857,0.642857143,0.285714286,0,0.214285714,0.285714286,0.142857143,0.071428571,0
8/27/22,Mall 1,34,1.888888889,0.588235294,0.411764706,0.235294118,0,0.235294118,0.176470588,0.352941176,0.235294118,0.764705882,0.529411765,0.470588235,0.117647059,0.529411765,0.117647059,0.176470588,0.058823529,0,0
9/3/22,Mall 1,12.5,2.083333333,0.4,0.6,0,0.4,0.4,0.2,0,0.6,0.4,0.6,0.4,0.2,0,0,0.6,0,0.2,0
9/10/22,Mall 1,36.75,2.041666667,0.444444444,0.555555556,0.055555556,0.277777778,0.388888889,0.166666667,0.111111111,0.555555556,0.444444444,0.5,0.5,0.277777778,0.166666667,0.222222222,0,0.055555556,0.055555556,0.222222222
9/17/22,Mall 1,36.5,2.027777778,0.444444444,0.555555556,0,0.277777778,0.277777778,0.277777778,0.166666667,0.277777778,0.722222222,0.722222222,0.277777778,0.444444444,0.111111111,0.111111111,0,0.111111111,0.166666667,0.055555556
9/24/22,Mall 1,27.25,2.096153846,0.692307692,0.307692308,0.384615385,0.076923077,0.307692308,0,0.230769231,0.538461538,0.461538462,0.769230769,0.230769231,0.384615385,0.153846154,0.230769231,0,0.153846154,0,0.076923077
10/1/22,Mall 1,13.25,1.892857143,0.428571429,0.571428571,0.142857143,0.285714286,0.428571429,0.142857143,0,0.285714286,0.714285714,0.714285714,0.285714286,0.142857143,0,0.285714286,0.142857143,0,0.285714286,0.142857143
10/8/22,Mall 1,17.25,2.15625,0.875,0.125,0.625,0.25,0,0.125,0,0.625,0.375,0.875,0.125,0.25,0,0.125,0.375,0,0,0.25
10/15/22,Mall 1,26.75,1.910714286,0.428571429,0.571428571,0.214285714,0.071428571,0.214285714,0.357142857,0.142857143,0.357142857,0.642857143,0.5,0.5,0.071428571,0.142857143,0.142857143,0.071428571,0.214285714,0.357142857,0
10/22/22,Mall 1,33,1.736842105,0.470588235,0.529411765,0.352941176,0,0.529411765,0,0.117647059,0.470588235,0.529411765,0.705882353,0.294117647,0.176470588,0.352941176,0.176470588,0,0.176470588,0.117647059,0
10/29/22,Mall 1,34.5,1.815789474,0.368421053,0.631578947,0.157894737,0.105263158,0.368421053,0.263157895,0.105263158,0.631578947,0.368421053,0.789473684,0.210526316,0.684210526,0.105263158,0,0.052631579,0.052631579,0.105263158,0
11/5/22,Mall 1,25.5,1.961538462,0.230769231,0.769230769,0,0.153846154,0.384615385,0.384615385,0.076923077,0.461538462,0.538461538,0.615384615,0.384615385,0.153846154,0.230769231,0.153846154,0.076923077,0.076923077,0.153846154,0.153846154
11/12/22,Mall 1,13,1.625,0.5,0.5,0,0.125,0.5,0,0.375,0.25,0.75,0.5,0.5,0,0,0,0,0.125,0.25,0.625
11/19/22,Mall 1,38,1.80952381,0.352941176,0.647058824,0.176470588,0.176470588,0.588235294,0.058823529,0,0.588235294,0.411764706,0.647058824,0.352941176,0.294117647,0.176470588,0,0.058823529,0.117647059,0,0.352941176
11/26/22,Mall 1,34,2,0.6875,0.3125,0.5625,0.125,0.1875,0.125,0,0.625,0.375,0.5625,0.4375,0.375,0,0.1875,0.125,0.25,0,0.0625
12/3/22,Mall 1,37,1.761904762,0.5,0.5,0,0.2,0.3,0.2,0.3,0.25,0.75,0.4,0.6,0.15,0.1,0.3,0.15,0.15,0.05,0.1
12/10/22,Mall 1,11,1.571428571,0.333333333,0.666666667,0.166666667,0,0.666666667,0,0.166666667,0.333333333,0.666666667,0.333333333,0.666666667,0,0.166666667,0.166666667,0,0.166666667,0.5,0
12/17/22,Mall 1,15.25,1.694444444,0.125,0.875,0,0.125,0.75,0.125,0,0.25,0.75,0.125,0.875,0.125,0,0,0.5,0.125,0.125,0.125
12/24/22,Mall 1,46.5,1.788461538,0.541666667,0.458333333,0,0.25,0.333333333,0.125,0.291666667,0.458333333,0.541666667,0.666666667,0.333333333,0.041666667,0,0.541666667,0.083333333,0.166666667,0,0.166666667
12/31/22,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
1/7/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
1/14/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
1/21/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
1/28/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
2/4/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
2/11/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
2/18/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
2/25/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
3/4/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
3/11/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
3/18/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
3/25/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
4/1/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
4/8/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
4/15/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
4/22/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
4/29/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
5/6/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
5/13/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
5/20/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
5/27/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
6/3/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
6/10/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
6/17/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
6/24/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
7/1/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
7/8/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
7/15/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
7/22/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
7/29/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
8/5/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
8/12/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
8/19/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
8/26/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
9/2/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
9/9/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
9/16/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
9/23/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
9/30/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
10/7/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
10/14/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
10/21/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
10/28/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
11/4/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
11/11/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
11/18/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
11/25/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
12/2/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
12/9/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
12/16/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
12/23/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
12/30/23,Mall 1,,2.028816406,0.544868332,0.455131668,0.237470294,0.186567769,0.306844043,0.152809387,0.116308508,0.40662878,0.59337122,0.552375523,0.447624477,0.253972201,0.138890584,0.116821317,0.133352135,0.120454721,0.093458217,0.143050825
1/1/22,Mall 2,17.75,1.972222222,0.625,0.375,0.125,0.25,0.25,0.125,0.25,0.25,0.75,0.875,0.125,0,0.125,0.125,0.25,0,0.25,0.25
1/8/22,Mall 2,21.5,1.954545455,0.727272727,0.272727273,0,0.363636364,0.272727273,0,0.363636364,0,1,0.727272727,0.272727273,0.181818182,0.090909091,0.090909091,0,0.181818182,0.181818182,0.272727273
1/15/22,Mall 2,41,1.782608696,0.380952381,0.619047619,0.047619048,0.095238095,0.476190476,0.142857143,0.238095238,0.285714286,0.714285714,0.428571429,0.571428571,0.047619048,0.047619048,0.238095238,0.142857143,0.095238095,0.238095238,0.19047619
1/22/22,Mall 2,19,1.727272727,0.454545455,0.545454545,0,0.181818182,0.454545455,0.090909091,0.272727273,0.090909091,0.909090909,0.545454545,0.454545455,0.454545455,0.090909091,0.090909091,0.181818182,0,0,0.181818182
1/29/22,Mall 2,16,1.777777778,0.285714286,0.714285714,0,0.142857143,0.714285714,0,0.142857143,0.428571429,0.571428571,0.285714286,0.714285714,0,0.142857143,0.285714286,0.285714286,0.285714286,0,0
2/5/22,Mall 2,31,1.722222222,0.647058824,0.352941176,0.176470588,0.117647059,0.117647059,0.235294118,0.352941176,0.117647059,0.882352941,0.705882353,0.294117647,0.176470588,0.352941176,0.117647059,0.117647059,0,0.117647059,0.117647059
2/12/22,Mall 2,32.25,1.791666667,0.5,0.5,0,0.1875,0.375,0.125,0.3125,0.3125,0.6875,0.625,0.375,0.25,0.5,0,0.1875,0,0,0.0625
2/19/22,Mall 2,38,1.652173913,0.52173913,0.47826087,0.043478261,0.086956522,0.391304348,0.086956522,0.391304348,0.260869565,0.739130435,0.739130435,0.260869565,0.347826087,0.304347826,0.173913043,0,0,0.086956522,0.086956522
2/26/22,Mall 2,27.25,1.602941176,0.533333333,0.466666667,0.4,0,0.333333333,0.2,0.066666667,0.133333333,0.866666667,0.466666667,0.533333333,0.266666667,0.2,0.266666667,0.133333333,0.066666667,0,0.066666667
3/5/22,Mall 2,34.75,1.828947368,0.444444444,0.555555556,0,0.111111111,0.388888889,0.166666667,0.333333333,0.277777778,0.722222222,0.722222222,0.277777778,0.277777778,0.277777778,0.277777778,0,0.055555556,0,0.111111111
3/12/22,Mall 2,44.75,1.721153846,0.6,0.4,0.2,0.08,0.36,0.04,0.32,0.36,0.64,0.48,0.52,0.08,0.24,0.08,0.2,0.12,0.16,0.12
3/19/22,Mall 2,49.75,1.658333333,0.5,0.5,0.2,0.1,0.466666667,0.033333333,0.2,0.333333333,0.666666667,0.566666667,0.433333333,0.566666667,0,0.166666667,0.233333333,0.033333333,0,0
3/26/22,Mall 2,33.75,1.607142857,0.5,0.5,0.125,0.0625,0.5,0,0.3125,0.125,0.875,0.4375,0.5625,0.125,0.375,0.125,0.125,0.125,0.125,0
4/2/22,Mall 2,14.5,1.8125,0.375,0.625,0.25,0.125,0.25,0.375,0,0.25,0.75,0.375,0.625,0.25,0.25,0,0.125,0.25,0.125,0
4/9/22,Mall 2,38,1.9,0.578947368,0.421052632,0.263157895,0.105263158,0.263157895,0.157894737,0.210526316,0.315789474,0.684210526,0.421052632,0.578947368,0.315789474,0.052631579,0.105263158,0.105263158,0.105263158,0.210526316,0.105263158
4/16/22,Mall 2,38.75,1.761363636,0.545454545,0.454545455,0.181818182,0,0.272727273,0.181818182,0.363636364,0.272727273,0.727272727,0.727272727,0.272727273,0.227272727,0,0.272727273,0.090909091,0.136363636,0.090909091,0.181818182
4/23/22,Mall 2,20.75,1.596153846,0.615384615,0.384615385,0.307692308,0,0.307692308,0.076923077,0.307692308,0.230769231,0.769230769,0.846153846,0.153846154,0.076923077,0.307692308,0.230769231,0.076923077,0.076923077,0.076923077,0.153846154
4/30/22,Mall 2,25,1.5625,0.5625,0.4375,0.25,0.0625,0.3125,0.125,0.25,0.1875,0.8125,0.6875,0.3125,0.0625,0.1875,0.125,0.0625,0.125,0.1875,0.25
5/7/22,Mall 2,52.75,1.818965517,0.714285714,0.285714286,0.357142857,0.071428571,0.25,0.035714286,0.285714286,0.321428571,0.678571429,0.5,0.5,0.25,0.178571429,0.035714286,0.107142857,0.142857143,0.071428571,0.214285714
5/14/22,Mall 2,42,1.826086957,0.608695652,0.391304348,0.217391304,0.130434783,0.347826087,0.043478261,0.260869565,0.260869565,0.739130435,0.565217391,0.434782609,0.130434783,0.130434783,0.130434783,0.086956522,0.086956522,0.217391304,0.217391304
5/21/22,Mall 2,45.75,1.694444444,0.62962963,0.37037037,0.407407407,0.037037037,0.259259259,0.111111111,0.185185185,0.296296296,0.703703704,0.740740741,0.259259259,0.407407407,0.185185185,0.074074074,0.037037037,0.111111111,0.074074074,0.111111111
5/28/22,Mall 2,39.75,1.892857143,0.523809524,0.476190476,0.19047619,0.333333333,0.333333333,0.142857143,0,0.380952381,0.619047619,0.761904762,0.238095238,0.19047619,0.238095238,0.19047619,0,0.19047619,0.095238095,0.095238095
6/4/22,Mall 2,43.5,1.673076923,0.2,0.8,0.04,0.04,0.48,0.32,0.12,0.44,0.56,0.52,0.48,0.08,0.24,0.08,0.12,0.08,0.28,0.12
6/11/22,Mall 2,61.25,1.75,0.514285714,0.485714286,0.057142857,0.2,0.371428571,0.114285714,0.257142857,0.285714286,0.714285714,0.657142857,0.342857143,0.142857143,0.314285714,0.285714286,0,0,0.057142857,0.2
6/18/22,Mall 2,69,1.864864865,0.567567568,0.432432432,0.216216216,0.108108108,0.324324324,0.108108108,0.243243243,0.405405405,0.594594595,0.72972973,0.27027027,0.108108108,0.189189189,0.27027027,0.162162162,0.135135135,0,0.135135135
6/25/22,Mall 2,47,1.958333333,0.695652174,0.304347826,0.260869565,0.173913043,0.217391304,0.086956522,0.260869565,0.304347826,0.695652174,0.565217391,0.434782609,0.130434783,0.043478261,0.173913043,0.173913043,0.086956522,0.130434783,0.260869565
7/2/22,Mall 2,48.5,1.796296296,0.518518519,0.481481481,0.185185185,0.148148148,0.333333333,0.148148148,0.185185185,0.296296296,0.703703704,0.666666667,0.333333333,0.222222222,0.037037037,0.111111111,0.037037037,0.296296296,0.259259259,0.037037037
7/9/22,Mall 2,67,1.861111111,0.647058824,0.352941176,0.323529412,0.117647059,0.323529412,0.029411765,0.205882353,0.352941176,0.647058824,0.558823529,0.441176471,0.176470588,0.088235294,0.117647059,0.235294118,0.147058824,0.176470588,0.058823529
7/16/22,Mall 2,51,2.125,0.608695652,0.391304348,0.173913043,0.434782609,0.304347826,0.086956522,0,0.47826087,0.52173913,0.608695652,0.391304348,0.173913043,0.173913043,0,0.217391304,0.130434783,0.086956522,0.217391304
7/23/22,Mall 2,57.75,1.862903226,0.740740741,0.259259259,0.333333333,0.111111111,0.111111111,0.148148148,0.296296296,0.37037037,0.62962963,0.62962963,0.37037037,0.333333333,0.037037037,0.111111111,0.333333333,0.037037037,0.074074074,0.074074074
7/30/22,Mall 2,20.5,1.863636364,0.636363636,0.363636364,0,0.363636364,0.181818182,0.181818182,0.272727273,0.363636364,0.636363636,0.727272727,0.272727273,0.181818182,0,0.090909091,0.090909091,0.363636364,0,0.272727273
8/6/22,Mall 2,23.25,1.9375,0.75,0.25,0.166666667,0.416666667,0.166666667,0.083333333,0.166666667,0.25,0.75,0.666666667,0.333333333,0.083333333,0.25,0.166666667,0.166666667,0.25,0,0.083333333
8/13/22,Mall 2,33.5,1.861111111,0.5,0.5,0.055555556,0.166666667,0.388888889,0.111111111,0.277777778,0.333333333,0.666666667,0.722222222,0.277777778,0.055555556,0.111111111,0.055555556,0.111111111,0.277777778,0.166666667,0.222222222
8/20/22,Mall 2,49,1.96,0.56,0.44,0.08,0.32,0.16,0.28,0.16,0.4,0.6,0.68,0.32,0.32,0.08,0.2,0.16,0,0.08,0.16
8/27/22,Mall 2,52,2,0.416666667,0.583333333,0.166666667,0.25,0.25,0.333333333,0,0.666666667,0.333333333,0.416666667,0.583333333,0.083333333,0.458333333,0.291666667,0.083333333,0,0,0.083333333
9/3/22,Mall 2,28,1.75,0.266666667,0.733333333,0.066666667,0.066666667,0.2,0.533333333,0.133333333,0.733333333,0.266666667,0.466666667,0.533333333,0.066666667,0.2,0.066666667,0,0.066666667,0,0.6
9/10/22,Mall 2,17.25,1.725,0.2,0.8,0.1,0.1,0.5,0.3,0,0.5,0.5,0.5,0.5,0.2,0.2,0.3,0,0.1,0.2,0
9/17/22,Mall 2,13.5,1.928571429,0.285714286,0.714285714,0.285714286,0,0.571428571,0.142857143,0,0.571428571,0.428571429,0.857142857,0.142857143,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0,0
9/24/22,Mall 2,15.75,1.75,0.555555556,0.444444444,0,0.111111111,0.222222222,0.222222222,0.444444444,0.111111111,0.888888889,0.777777778,0.222222222,0.222222222,0.333333333,0,0.333333333,0,0.111111111,0
